County,Population,deaths2018,fips
"Autauga County, AL",55601,477.4178012,01001
"Baldwin County, AL",218022,1655.055147,01003
"Barbour County, AL",24881,227.3929328,01005
"Bibb County, AL",22400,222.9262187,01007
"Blount County, AL",57840,567.3469688,01009
"Bullock County, AL",10138,101.0396673,01011
"Butler County, AL",19680,195.3283296,01013
"Calhoun County, AL",114277,1229.89707,01015
"Chambers County, AL",33615,328.5135684,01017
"Cherokee County, AL",26032,250.732935,01019
"Chilton County, AL",44153,425.8567152,01021
"Choctaw County, AL",12841,121.7886668,01023
"Clarke County, AL",23920,218.5592725,01025
"Clay County, AL",13275,123.0761535,01027
"Cleburne County, AL",14987,139.0608261,01029
"Coffee County, AL",51909,452.456147,01031
"Colbert County, AL",54762,528.7418957,01033
"Conecuh County, AL",12277,111.7586359,01035
"Coosa County, AL",10715,103.7003415,01037
"Covington County, AL",36986,370.0467793,01039
"Crenshaw County, AL",13824,137.7902592,01041
"Cullman County, AL",83442,849.6498338,01043
"Dale County, AL",48956,451.4299667,01045
"Dallas County, AL",38310,445.1081829,01047
"DeKalb County, AL",71385,694.7954399,01049
"Elmore County, AL",81887,757.0092847,01051
"Escambia County, AL",36748,388.618552,01053
"Etowah County, AL",102501,1102.476497,01055
"Fayette County, AL",16433,169.3750953,01057
"Franklin County, AL",31363,312.0800405,01059
"Geneva County, AL",26314,273.2159815,01061
"Greene County, AL",8233,76.25761363,01063
"Hale County, AL",14726,143.0992178,01065
"Henry County, AL",17209,153.0221412,01067
"Houston County, AL",104722,931.2903025,01069
"Jackson County, AL",51736,536.5880293,01071
"Jefferson County, AL",659300,6213.471757,01073
"Lamar County, AL",13844,132.9590681,01075
"Lauderdale County, AL",92387,830.6662989,01077
"Lawrence County, AL",32957,328.7994653,01079
"Lee County, AL",163941,1280.231663,01081
"Limestone County, AL",96174,770.5701315,01083
"Lowndes County, AL",9974,107.4634999,01085
"Macon County, AL",18439,184.9938773,01087
"Madison County, AL",366519,2981.578309,01089
"Marengo County, AL",19066,200.7107055,01091
"Marion County, AL",29763,283.4341403,01093
"Marshall County, AL",96109,979.2523585,01095
"Mobile County, AL",413757,3827.380515,01097
"Monroe County, AL",21067,200.5982886,01099
"Montgomery County, AL",225763,1937.09696,01101
"Morgan County, AL",119089,1113.562734,01103
"Perry County, AL",9140,95.58715587,01105
"Pickens County, AL",19938,171.4794939,01107
"Pike County, AL",33338,303.5999425,01109
"Randolph County, AL",22725,222.960429,01111
"Russell County, AL",57781,604.8582491,01113
"St. Clair County, AL",88690,856.5635855,01115
"Shelby County, AL",215707,1427.567621,01117
"Sumter County, AL",12691,123.0919127,01119
"Talladega County, AL",79828,838.2929867,01121
"Tallapoosa County, AL",40497,407.2025996,01123
"Tuscaloosa County, AL",208911,1845.336629,01125
"Walker County, AL",63711,818.6763686,01127
"Washington County, AL",16378,154.1374525,01129
"Wilcox County, AL",10627,110.3355714,01131
"Winston County, AL",23660,222.2771824,01133
"Aleutians East Borough, AK",NA,NA,02013
"Aleutians West Census Area, AK",5723,NA,02016
"Anchorage Borough, AK",291538,2045.129352,02020
"Bethel Census Area, AK",18216,197.321359,02050
"Denali Borough, AK",2059,NA,02068
"Dillingham Census Area, AK",5000,47.34568333,02070
"Fairbanks North Star Borough, AK",98971,668.9370713,02090
"Haines Borough, AK",2474,NA,02100
"Hoonah-Angoon Census Area, AK",2151,NA,02105
"Juneau Borough, AK",32113,209.0787514,02110
"Kenai Peninsula Borough, AK",58533,434.8012692,02122
"Ketchikan Gateway Borough, AK",13918,91.76564219,02130
"Kodiak Island Borough, AK",13345,81.5462239,02150
"Lake and Peninsula Borough, AK",NA,NA,02164
"Matanuska-Susitna Borough, AK",107610,766.9404157,02170
"Nome Census Area, AK",10008,127.085287,02180
"North Slope Borough, AK",9872,86.74990384,02185
"Northwest Arctic Borough, AK",7671,79.30121266,02188
"Petersburg Borough/Census Area, AK",3221,22.50111149,02195
"Prince of Wales-Hyder Census Area, AK",6422,71.85164792,02198
"Sitka Borough, AK",8647,54.55326006,02220
"Southeast Fairbanks Census Area, AK",6918,50.84469422,02240
"Valdez-Cordova Census Area, AK",9164,65.65205677,02261
"Wade Hampton Census Area, AK",8303,107.9265178,02270
"Wrangell City and Borough, AK",2503,NA,02275
"Yukon-Koyukuk Census Area, AK",5327,53.74227406,02290
"Apache County, AZ",71818,680.3180292,04001
"Cochise County, AZ",126770,937.0851077,04003
"Coconino County, AZ",142854,1001.889863,04005
"Gila County, AZ",53889,485.5741993,04007
"Graham County, AZ",38072,305.4568592,04009
"Greenlee County, AZ",9483,59.00961122,04011
"La Paz County, AZ",21098,174.3399473,04012
"Maricopa County, AZ",4410824,28947.22342,04013
"Mohave County, AZ",209550,1866.614822,04015
"Navajo County, AZ",110445,967.4746384,04017
"Pima County, AZ",1039073,7187.396093,04019
"Pinal County, AZ",447138,2571.767864,04021
"Santa Cruz County, AZ",46511,240.8201597,04023
"Yavapai County, AZ",231993,1673.689526,04025
"Yuma County, AZ",212128,1198.955234,04027
"Arkansas County, AR",17769,179.1016878,05001
"Ashley County, AR",20046,193.1906522,05003
"Baxter County, AR",41619,343.8072063,05005
"Benton County, AR",272608,1888.931728,05007
"Boone County, AR",37480,315.1734428,05009
"Bradley County, AR",10897,110.9511472,05011
"Calhoun County, AR",5277,50.96560021,05013
"Carroll County, AR",28223,233.5557675,05015
"Chicot County, AR",10438,101.9046979,05017
"Clark County, AR",22061,201.8735192,05019
"Clay County, AR",14847,164.6577336,05021
"Cleburne County, AR",24965,218.072354,05023
"Cleveland County, AR",8018,78.92459501,05025
"Columbia County, AR",23537,222.8775019,05027
"Conway County, AR",20891,196.3918343,05029
"Craighead County, AR",108558,935.2666127,05031
"Crawford County, AR",63406,546.2281066,05033
"Crittenden County, AR",48342,503.5660451,05035
"Cross County, AR",16676,183.0140972,05037
"Dallas County, AR",7182,70.61620104,05039
"Desha County, AR",11512,128.7213129,05041
"Drew County, AR",18328,172.4472356,05043
"Faulkner County, AR",124806,1096.681971,05045
"Franklin County, AR",17810,170.3743782,05047
"Fulton County, AR",12269,108.4337901,05049
"Garland County, AR",99154,921.5908192,05051
"Grant County, AR",18188,158.5879622,05053
"Greene County, AR",45325,446.1070822,05055
"Hempstead County, AR",21741,191.6080711,05057
"Hot Spring County, AR",33701,340.4225633,05059
"Howard County, AR",13341,130.4661749,05061
"Independence County, AR",37678,331.7772712,05063
"Izard County, AR",13593,120.9136317,05065
"Jackson County, AR",16811,185.9416518,05067
"Jefferson County, AR",68114,689.9521352,05069
"Johnson County, AR",26742,234.6332383,05071
"Lafayette County, AR",6682,62.46645427,05073
"Lawrence County, AR",16434,174.6800537,05075
"Lee County, AR",8985,81.9408639,05077
"Lincoln County, AR",13383,132.2194898,05079
"Little River County, AR",12326,121.7279193,05081
"Logan County, AR",21737,200.1716856,05083
"Lonoke County, AR",73657,710.5118721,05085
"Madison County, AR",16481,162.6491761,05087
"Marion County, AR",16722,159.3117203,05089
"Miller County, AR",43592,432.0097976,05091
"Mississippi County, AR",41239,471.6415079,05093
"Monroe County, AR",6900,85.852376,05095
"Montgomery County, AR",8924,75.24261676,05097
"Nevada County, AR",8326,79.69966363,05099
"Newton County, AR",7805,61.25736038,05101
"Ouachita County, AR",23606,235.3964353,05103
"Perry County, AR",10352,91.28041632,05105
"Phillips County, AR",18029,198.4015127,05107
"Pike County, AR",10673,97.06542062,05109
"Poinsett County, AR",23974,279.2096748,05111
"Polk County, AR",20049,177.6530529,05113
"Pope County, AR",64000,548.736,05115
"Prairie County, AR",8074,68.78652374,05117
"Pulaski County, AR",392680,3348.528961,05119
"Randolph County, AR",17948,179.6904104,05121
"St. Francis County, AR",25439,235.1262325,05123
"Saline County, AR",121421,978.8507715,05125
"Scott County, AR",10319,100.7956824,05127
"Searcy County, AR",7958,72.9505881,05129
"Sebastian County, AR",127753,1137.380275,05131
"Sevier County, AR",17139,149.7006526,05133
"Sharp County, AR",17366,172.4631932,05135
"Stone County, AR",12457,102.5839763,05137
"Union County, AR",39126,420.7916527,05139
"Van Buren County, AR",16603,143.2432127,05141
"Washington County, AR",236961,1852.835183,05143
"White County, AR",78727,742.6575085,05145
"Woodruff County, AR",6490,66.79771927,05147
"Yell County, AR",21535,212.202588,05149
"Alameda County, CA",1666753,9366.45738,06001
"Alpine County, CA",1101,NA,06003
"Amador County, CA",39383,263.0540225,06005
"Butte County, CA",231256,1887.50993,06007
"Calaveras County, CA",45602,312.9020752,06009
"Colusa County, CA",21627,148.5120323,06011
"Contra Costa County, CA",1150215,6657.118526,06013
"Del Norte County, CA",27828,239.4566006,06015
"El Dorado County, CA",190678,1136.111007,06017
"Fresno County, CA",994400,7300.639515,06019
"Glenn County, CA",28047,225.9554201,06021
"Humboldt County, CA",136373,1127.511963,06023
"Imperial County, CA",181827,1111.938169,06025
"Inyo County, CA",17987,132.0770421,06027
"Kern County, CA",896764,7284.901214,06029
"Kings County, CA",151366,1060.237597,06031
"Lake County, CA",64382,596.6397974,06033
"Lassen County, CA",30802,228.4028877,06035
"Los Angeles County, CA",10105518,59018.5157,06037
"Madera County, CA",157672,1106.414382,06039
"Marin County, CA",259666,1202.019015,06041
"Mariposa County, CA",17471,125.09335,06043
"Mendocino County, CA",87606,611.7506539,06045
"Merced County, CA",274765,2071.866398,06047
"Modoc County, CA",8777,70.20833475,06049
"Mono County, CA",14250,46.4084025,06051
"Monterey County, CA",435594,2479.672568,06053
"Napa County, CA",139417,858.2487284,06055
"Nevada County, CA",99696,619.5405205,06057
"Orange County, CA",3185968,17599.38281,06059
"Placer County, CA",393149,2336.844894,06061
"Plumas County, CA",18804,139.1740452,06063
"Riverside County, CA",2450758,15733.05761,06065
"Sacramento County, CA",1540975,10914.19172,06067
"San Benito County, CA",61537,363.2986535,06069
"San Bernardino County, CA",2171603,16277.25029,06071
"San Diego County, CA",3343364,19821.62383,06073
"San Francisco County, CA",883305,4651.039533,06075
"San Joaquin County, CA",752660,5713.216262,06077
"San Luis Obispo County, CA",284010,1767.723682,06079
"San Mateo County, CA",769545,3747.024906,06081
"Santa Barbara County, CA",446527,2632.142707,06083
"Santa Clara County, CA",1937570,9507.617239,06085
"Santa Cruz County, CA",274255,1533.513288,06087
"Shasta County, CA",180040,1599.372737,06089
"Sierra County, CA",2987,20.01938179,06091
"Siskiyou County, CA",43724,371.6725098,06093
"Solano County, CA",446610,3060.064534,06095
"Sonoma County, CA",499942,3003.24325,06097
"Stanislaus County, CA",549815,4329.824281,06099
"Sutter County, CA",96807,720.6000071,06101
"Tehama County, CA",63916,544.4893252,06103
"Trinity County, CA",12535,94.23566478,06105
"Tulare County, CA",465861,3534.770029,06107
"Tuolumne County, CA",54539,408.248594,06109
"Ventura County, CA",850967,4906.845915,06111
"Yolo County, CA",220408,1382.834649,06113
"Yuba County, CA",78041,737.158117,06115
"Adams County, CO",511868,3756.490053,08001
"Alamosa County, CO",16683,149.6624145,08003
"Arapahoe County, CO",651215,4153.65983,08005
"Archuleta County, CO",13765,78.85505078,08007
"Baca County, CO",3585,26.05153775,08009
"Bent County, CO",5882,53.40483473,08011
"Boulder County, CO",326078,1816.675101,08013
"Broomfield County, CO",69267,384.3718186,08014
"Chaffee County, CO",20027,117.6315886,08015
"Cheyenne County, CO",1876,NA,08017
"Clear Creek County, CO",9605,49.22415223,08019
"Conejos County, CO",8200,68.279186,08021
"Costilla County, CO",3828,27.49915256,08023
"Crowley County, CO",5858,45.43562433,08025
"Custer County, CO",4954,34.63144891,08027
"Delta County, CO",30953,247.4426154,08029
"Denver County, CO",716492,4981.895456,08031
"Dolores County, CO",2074,15.51072701,08033
"Douglas County, CO",342776,1748.330131,08035
"Eagle County, CO",54993,180.5935291,08037
"Elbert County, CO",26282,157.195533,08039
"El Paso County, CO",713856,5264.880741,08041
"Fremont County, CO",48021,384.2574791,08043
"Garfield County, CO",59770,382.9934091,08045
"Gilpin County, CO",6121,27.66094182,08047
"Grand County, CO",15525,67.929534,08049
"Gunnison County, CO",17246,90.58691447,08051
"Huerfano County, CO",6889,59.89367786,08055
"Jackson County, CO",1399,NA,08057
"Jefferson County, CO",580233,3818.524978,08059
"Kiowa County, CO",1383,NA,08061
"Kit Carson County, CO",7163,49.77707185,08063
"Lake County, CO",7824,39.52877792,08065
"La Plata County, CO",56310,325.098277,08067
"Larimer County, CO",350518,2172.648434,08069
"Las Animas County, CO",14503,123.6354645,08071
"Lincoln County, CO",5610,38.9041158,08073
"Logan County, CO",21528,162.7760066,08075
"Mesa County, CO",153207,1142.382378,08077
"Mineral County, CO",NA,NA,08079
"Moffat County, CO",13188,91.85481564,08081
"Montezuma County, CO",26158,192.8236098,08083
"Montrose County, CO",42214,285.4892013,08085
"Morgan County, CO",28558,220.6490081,08087
"Otero County, CO",18432,166.8930355,08089
"Ouray County, CO",4833,20.9803752,08091
"Park County, CO",18556,104.6009761,08093
"Phillips County, CO",4286,29.78248537,08095
"Pitkin County, CO",17950,49.72694483,08097
"Prowers County, CO",12164,106.9340078,08099
"Pueblo County, CO",167529,1396.940008,08101
"Rio Blanco County, CO",6336,43.16034624,08103
"Rio Grande County, CO",11250,94.816875,08105
"Routt County, CO",25733,129.9530224,08107
"Saguache County, CO",6843,44.66353108,08109
"San Miguel County, CO",8191,NA,08113
"Sedgwick County, CO",2303,17.19399073,08115
"Summit County, CO",31007,82.79499476,08117
"Teller County, CO",25083,148.7233778,08119
"Washington County, CO",4909,34.15269844,08121
"Weld County, CO",314305,2098.6983,08123
"Yuma County, CO",10020,71.8593986,08125
"Fairfield County, CT",943823,5362.198239,09001
"Hartford County, CT",892697,6043.897915,09003
"Litchfield County, CT",181111,1214.122263,09005
"Middlesex County, CT",162682,1045.492141,09007
"New Haven County, CT",857620,5853.419448,09009
"New London County, CT",266784,1849.548555,09011
"Tolland County, CT",150921,940.9426311,09013
"Windham County, CT",117027,886.2045116,09015
"Kent County, DE",178550,1426.098491,10001
"New Castle County, DE",559335,4183.458503,10003
"Sussex County, DE",229286,1697.050393,10005
"District of Columbia, DC",702455,5175.154574,11001
"Alachua County, FL",269956,1954.695605,12001
"Baker County, FL",28355,256.3543414,12003
"Bay County, FL",185287,1609.532583,12005
"Bradford County, FL",27732,254.0963912,12007
"Brevard County, FL",596849,4635.433727,12009
"Broward County, FL",1951260,12049.59637,12011
"Calhoun County, FL",14587,143.9369794,12013
"Charlotte County, FL",184998,1154.615684,12015
"Citrus County, FL",147929,1273.539499,12017
"Clay County, FL",216072,1711.56033,12019
"Collier County, FL",378488,1673.176855,12021
"Columbia County, FL",70503,637.8613219,12023
"DeSoto County, FL",37489,255.0131742,12027
"Dixie County, FL",16700,151.8331157,12029
"Duval County, FL",950181,8138.997064,12031
"Escambia County, FL",315534,2838.049527,12033
"Flagler County, FL",112067,743.8816946,12035
"Franklin County, FL",11736,93.4480956,12037
"Gadsden County, FL",45894,382.7172561,12039
"Gilchrist County, FL",18256,144.8348279,12041
"Glades County, FL",13724,76.49734727,12043
"Gulf County, FL",16164,138.7291464,12045
"Hamilton County, FL",14310,122.9638266,12047
"Hardee County, FL",27245,189.3987941,12049
"Hendry County, FL",41556,313.4480427,12051
"Hernando County, FL",190865,1562.685556,12053
"Highlands County, FL",105424,768.2647491,12055
"Hillsborough County, FL",1436888,10258.2835,12057
"Holmes County, FL",19477,189.6386545,12059
"Indian River County, FL",157413,963.4861445,12061
"Jackson County, FL",48305,465.1204721,12063
"Jefferson County, FL",14288,118.1808583,12065
"Lafayette County, FL",8732,74.75185776,12067
"Lake County, FL",356495,2532.267167,12069
"Lee County, FL",754610,4253.439757,12071
"Leon County, FL",292502,2030.307082,12073
"Levy County, FL",40770,366.5054484,12075
"Liberty County, FL",8457,73.82921534,12077
"Madison County, FL",18529,164.6070655,12079
"Manatee County, FL",394855,2404.98415,12081
"Marion County, FL",359977,3012.673911,12083
"Martin County, FL",160912,930.6930167,12085
"Miami-Dade County, FL",2761581,16065.54349,12086
"Monroe County, FL",75027,488.1531719,12087
"Nassau County, FL",85832,682.4076021,12089
"Okaloosa County, FL",207269,1624.263519,12091
"Okeechobee County, FL",41537,353.0416547,12093
"Orange County, FL",1380645,9166.1988,12095
"Osceola County, FL",367990,2525.634353,12097
"Palm Beach County, FL",1485941,8400.386052,12099
"Pasco County, FL",539630,4139.048441,12101
"Pinellas County, FL",975280,6910.411459,12103
"Polk County, FL",708009,5210.94152,12105
"Putnam County, FL",74163,706.4641303,12107
"St. Johns County, FL",254261,1535.682198,12109
"St. Lucie County, FL",321128,2090.500463,12111
"Santa Rosa County, FL",179349,1450.031882,12113
"Sarasota County, FL",426718,2466.39448,12115
"Seminole County, FL",467832,3054.236534,12117
"Sumter County, FL",128754,784.4955469,12119
"Suwannee County, FL",44191,392.939596,12121
"Taylor County, FL",21623,198.8389815,12123
"Union County, FL",14940,212.4563118,12125
"Volusia County, FL",547538,4486.778239,12127
"Wakulla County, FL",32461,283.6908536,12129
"Walton County, FL",71375,536.2782038,12131
"Washington County, FL",24880,277.8514637,12133
"Appling County, GA",18507,173.0935034,13001
"Atkinson County, GA",8297,86.20560875,13003
"Bacon County, GA",11185,127.2458915,13005
"Baker County, GA",3092,24.99179085,13007
"Baldwin County, GA",44823,433.2849659,13009
"Banks County, GA",18988,157.5757789,13011
"Barrow County, GA",80809,691.5650382,13013
"Bartow County, GA",106408,925.3271602,13015
"Ben Hill County, GA",16787,182.8992892,13017
"Berrien County, GA",19252,189.713636,13019
"Bibb County, GA",153095,1497.5906,13021
"Bleckley County, GA",12838,114.1661087,13023
"Brantley County, GA",18897,179.8838815,13025
"Brooks County, GA",15513,159.0486355,13027
"Bryan County, GA",38109,350.8319621,13029
"Bulloch County, GA",77296,651.527211,13031
"Burke County, GA",22423,221.0159619,13033
"Butts County, GA",24193,250.1545716,13035
"Calhoun County, GA",6352,54.42135285,13037
"Camden County, GA",53677,415.9820783,13039
"Candler County, GA",10836,116.9290004,13043
"Carroll County, GA",118121,1144.808651,13045
"Catoosa County, GA",67420,549.6125594,13047
"Charlton County, GA",12968,97.67765605,13049
"Chatham County, GA",289195,2233.904129,13051
"Chattahoochee County, GA",10684,87.948017,13053
"Chattooga County, GA",24790,269.0862777,13055
"Cherokee County, GA",254149,1766.427891,13057
"Clarke County, GA",127330,966.8056547,13059
"Clay County, GA",2887,26.88021224,13061
"Clayton County, GA",289615,2457.983743,13063
"Clinch County, GA",6648,76.4767084,13065
"Cobb County, GA",756865,5030.626844,13067
"Coffee County, GA",43093,434.8718604,13069
"Colquitt County, GA",45592,457.2635962,13071
"Columbia County, GA",154291,1046.35116,13073
"Cook County, GA",17162,163.7112355,13075
"Coweta County, GA",145864,1130.336116,13077
"Crawford County, GA",12318,115.7359862,13079
"Crisp County, GA",22601,200.7398219,13081
"Dade County, GA",16226,145.8011569,13083
"Dawson County, GA",25083,215.0929121,13085
"Decatur County, GA",26575,275.1403648,13087
"DeKalb County, GA",756558,4993.673688,13089
"Dodge County, GA",20705,176.9481738,13091
"Dooly County, GA",13706,93.86654611,13093
"Dougherty County, GA",91243,857.9679657,13095
"Douglas County, GA",145331,1162.679004,13097
"Early County, GA",10247,103.3596104,13099
"Echols County, GA",4000,NA,13101
"Effingham County, GA",62190,555.9313356,13103
"Elbert County, GA",19120,184.4255291,13105
"Emanuel County, GA",22612,264.6376577,13107
"Evans County, GA",10721,99.94423535,13109
"Fannin County, GA",25964,212.8842019,13111
"Fayette County, GA",113459,714.5080525,13113
"Floyd County, GA",97927,920.1811746,13115
"Forsyth County, GA",236612,1436.995153,13117
"Franklin County, GA",23023,235.8608119,13119
"Fulton County, GA",1050114,7366.150667,13121
"Gilmer County, GA",30816,246.4728394,13123
"Glascock County, GA",2995,32.21734478,13125
"Glynn County, GA",85219,692.9753423,13127
"Gordon County, GA",57685,528.683025,13129
"Grady County, GA",24748,217.1445615,13131
"Greene County, GA",17698,134.5377183,13133
"Gwinnett County, GA",927781,5942.548639,13135
"Habersham County, GA",45388,382.1435095,13137
"Hall County, GA",202148,1450.555425,13139
"Hancock County, GA",8348,70.87941749,13141
"Haralson County, GA",29533,325.2571671,13143
"Harris County, GA",34475,230.7257762,13145
"Hart County, GA",26099,206.938014,13147
"Heard County, GA",11879,115.6385409,13149
"Henry County, GA",230220,1901.694707,13151
"Houston County, GA",155469,1282.733779,13153
"Irwin County, GA",9398,90.54653468,13155
"Jackson County, GA",70422,638.2362292,13157
"Jasper County, GA",14040,127.81314,13159
"Jeff Davis County, GA",15029,161.9109238,13161
"Jefferson County, GA",15430,171.1212717,13163
"Jenkins County, GA",8683,87.05743671,13165
"Johnson County, GA",9708,82.14608652,13167
"Jones County, GA",28616,218.694823,13169
"Lamar County, GA",19000,189.05665,13171
"Lanier County, GA",10340,91.18404827,13173
"Laurens County, GA",47325,449.1446958,13175
"Lee County, GA",29764,259.0948263,13177
"Liberty County, GA",61497,553.0968434,13179
"Lincoln County, GA",7915,64.53379163,13181
"Long County, GA",18998,128.2180719,13183
"Lowndes County, GA",116321,1040.843798,13185
"Lumpkin County, GA",32955,265.7735067,13187
"McDuffie County, GA",21531,210.0255749,13189
"McIntosh County, GA",14340,91.9515694,13191
"Macon County, GA",13143,139.2241057,13193
"Madison County, GA",29650,260.8428112,13195
"Marion County, GA",8351,67.00355258,13197
"Meriwether County, GA",21068,203.8969467,13199
"Miller County, GA",5686,61.69711811,13201
"Mitchell County, GA",22192,218.3393208,13205
"Monroe County, GA",27520,226.2389845,13207
"Montgomery County, GA",9193,80.77512187,13209
"Morgan County, GA",18853,146.5630335,13211
"Murray County, GA",39921,377.2328242,13213
"Muscogee County, GA",194160,1951.452326,13215
"Newton County, GA",109541,919.9987105,13217
"Oconee County, GA",39272,254.1292429,13219
"Oglethorpe County, GA",15054,113.9361488,13221
"Paulding County, GA",164044,1215.858038,13223
"Peach County, GA",27297,299.1783956,13225
"Pickens County, GA",31980,264.1259114,13227
"Pierce County, GA",19389,181.1722379,13229
"Pike County, GA",18634,168.9170858,13231
"Polk County, GA",42470,445.0867325,13233
"Pulaski County, GA",11069,80.81510107,13235
"Putnam County, GA",21809,164.2926493,13237
"Quitman County, GA",2279,NA,13239
"Rabun County, GA",16867,124.8241773,13241
"Randolph County, GA",6833,56.43572857,13243
"Richmond County, GA",201554,1971.652288,13245
"Rockdale County, GA",90594,729.3659524,13247
"Schley County, GA",5236,31.83224455,13249
"Screven County, GA",13938,123.6008831,13251
"Seminole County, GA",8315,88.40361102,13253
"Spalding County, GA",66100,657.8977067,13255
"Stephens County, GA",26035,294.6208251,13257
"Stewart County, GA",6199,58.60518069,13259
"Sumter County, GA",29733,328.7491584,13261
"Talbot County, GA",6272,54.25505792,13263
"Taliaferro County, GA",1608,NA,13265
"Tattnall County, GA",25391,244.8403348,13267
"Taylor County, GA",8039,74.3977562,13269
"Telfair County, GA",15876,117.5003399,13271
"Terrell County, GA",8611,84.10998044,13273
"Thomas County, GA",44448,409.0937619,13275
"Tift County, GA",40571,397.6684221,13277
"Toombs County, GA",26887,260.4835862,13279
"Towns County, GA",11852,100.4583816,13281
"Treutlen County, GA",6809,65.41181603,13283
"Troup County, GA",70034,653.3182386,13285
"Turner County, GA",7912,83.59995901,13287
"Twiggs County, GA",8188,84.45747323,13289
"Union County, GA",24001,171.006325,13291
"Upson County, GA",26215,284.2226805,13293
"Walker County, GA",69410,674.1078377,13295
"Walton County, GA",93503,810.7710582,13297
"Ware County, GA",35680,364.3633275,13299
"Warren County, GA",5251,50.38971621,13301
"Washington County, GA",20386,181.8817854,13303
"Wayne County, GA",29808,321.5805278,13305
"Webster County, GA",2611,18.64142597,13307
"Wheeler County, GA",7879,57.84990291,13309
"White County, GA",29970,205.013781,13311
"Whitfield County, GA",104062,818.9717556,13313
"Wilcox County, GA",8812,76.15753376,13315
"Wilkes County, GA",9876,91.6417084,13317
"Wilkinson County, GA",9036,91.15242708,13319
"Worth County, GA",20299,181.3082321,13321
"Hawaii County, HI",200983,1291.825602,15001
"Honolulu County, HI",980080,5590.618073,15003
"Kauai County, HI",72133,414.4129814,15007
"Maui County, HI",167207,896.6781921,15009
"Ada County, ID",469966,3127.844614,16001
"Adams County, ID",4250,28.34752833,16003
"Bannock County, ID",87138,758.3713087,16005
"Bear Lake County, ID",6050,47.93049983,16007
"Benewah County, ID",9226,91.68454363,16009
"Bingham County, ID",46236,397.5141641,16011
"Blaine County, ID",22601,95.25967418,16013
"Boise County, ID",7634,42.37722463,16015
"Bonner County, ID",44727,310.4247617,16017
"Bonneville County, ID",116854,949.0835138,16019
"Boundary County, ID",11948,84.18313875,16021
"Butte County, ID",2611,21.74052631,16023
"Canyon County, ID",223499,1678.910333,16027
"Caribou County, ID",7060,55.94786427,16029
"Cassia County, ID",23864,190.0116113,16031
"Clearwater County, ID",8758,66.49482307,16035
"Custer County, ID",4280,27.26896427,16037
"Elmore County, ID",27259,219.0873069,16039
"Franklin County, ID",13726,106.5147208,16041
"Fremont County, ID",13168,91.34224613,16043
"Gem County, ID",17634,150.1103067,16045
"Gooding County, ID",15196,117.3976098,16047
"Idaho County, ID",16513,115.5359016,16049
"Jefferson County, ID",29439,211.1456341,16051
"Jerome County, ID",24015,188.6388657,16053
"Kootenai County, ID",161505,1195.704959,16055
"Latah County, ID",40134,239.97336,16057
"Lemhi County, ID",7961,55.81114777,16059
"Lewis County, ID",3861,28.18779678,16061
"Lincoln County, ID",5360,38.88933707,16063
"Madison County, ID",39304,270.5620543,16065
"Minidoka County, ID",20825,149.8269897,16067
"Nez Perce County, ID",40408,341.206903,16069
"Oneida County, ID",4488,30.43680816,16071
"Owyhee County, ID",11693,84.91043447,16073
"Payette County, ID",23551,184.4953154,16075
"Power County, ID",7768,59.84454253,16077
"Shoshone County, ID",12796,124.8595719,16079
"Teton County, ID",11640,61.1151992,16081
"Twin Falls County, ID",86081,692.2008498,16083
"Valley County, ID",11041,57.37463011,16085
"Washington County, ID",10161,70.07005278,16087
"Adams County, IL",65691,515.0224763,17001
"Alexander County, IL",6060,58.910674,17003
"Bond County, IL",16630,125.561489,17005
"Boone County, IL",53577,390.3234466,17007
"Brown County, IL",6556,55.00272023,17009
"Bureau County, IL",32993,246.7236336,17011
"Calhoun County, IL",4802,28.09509341,17013
"Carroll County, IL",14312,104.1665525,17015
"Cass County, IL",12260,105.2133993,17017
"Champaign County, IL",209983,1378.390007,17019
"Christian County, IL",32661,271.3726281,17021
"Clark County, IL",15596,129.2160832,17023
"Clay County, IL",13253,114.0234224,17025
"Clinton County, IL",37639,268.7394489,17027
"Coles County, IL",50885,390.3201772,17029
"Cook County, IL",5180493,36431.95517,17031
"Crawford County, IL",18807,159.4337095,17033
"Cumberland County, IL",10808,80.49672307,17035
"DeKalb County, IL",104143,763.1133868,17037
"De Witt County, IL",15769,141.408087,17039
"Douglas County, IL",19479,145.5666319,17041
"DuPage County, IL",928589,5446.109484,17043
"Edgar County, IL",17360,144.6386592,17045
"Edwards County, IL",6392,48.24419528,17047
"Effingham County, IL",34208,259.5269739,17049
"Fayette County, IL",21416,160.3388793,17051
"Ford County, IL",13264,128.9646782,17053
"Franklin County, IL",38701,351.6494123,17055
"Fulton County, IL",34844,309.6105433,17057
"Gallatin County, IL",5058,53.98305612,17059
"Greene County, IL",13044,119.0355873,17061
"Grundy County, IL",50972,397.3782217,17063
"Hamilton County, IL",8163,65.40029619,17065
"Hancock County, IL",17844,126.5394769,17067
"Hardin County, IL",3910,43.4053401,17069
"Henderson County, IL",6709,51.20163438,17071
"Henry County, IL",49090,360.823118,17073
"Iroquois County, IL",27604,247.8983661,17075
"Jackson County, IL",57419,436.8680594,17077
"Jasper County, IL",9611,67.93862124,17079
"Jefferson County, IL",37820,329.3003789,17081
"Jersey County, IL",21847,195.4664198,17083
